top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,12,0,12,26,0,26,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,13,0,13,0,52,0,52,847,0,6622,12,0,12,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,4,4,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,13,9,4,21,17,4,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,25,25,0,0,126,126,0,507,533,0,9,9,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,4,0,4,4,0,4,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,49,49,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,41,41,0,0,173,173,0,408,675,0,11,11,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,45,43,2,0,206,179,27,602,724,232,16,12,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,5,5,0,2,2,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,35,0,35,0,242,0,242,1132,0,2518,11,0,11,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6,0,6,0,47,0,47,362,0,362,2,0,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,4,0,4,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,19,19,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,24,24,0,76,76,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,30,0,30,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,47,87,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,10,10,0,2,2,0,0
1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,104,103,2,1,698,674,24,2925,4933,196,60,56,4,0
2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,4,4,0,4,4,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,15,15,0,0,33,33,0,52,52,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,7,7,0,1,1,0,0
2,0,2,0,0,0,2,2,1,0,0,0,2,0,2,0,2,0,2,0,14,0,14,78,0,78,3,0,3,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,5,4,1,0,17,16,1,87,86,1,6,5,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,8,8,0,23,26,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,12,12,0,69,69,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,7,7,0,21,31,0,5,5,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,13,13,0,88,102,0,4,4,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,28,0,28,0,214,0,214,1453,0,2531,14,0,14,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,18,18,0,38,38,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,6,6,0,17,17,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,5,0,11,0,11,32,0,32,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,4,4,0,6,6,0,1,1,0,0
2,2,0,3,2,1,2,1,1,3,3,0,5,4,1,0,58,56,2,0,313,310,3,1866,3322,6,42,41,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,8,0,8,17,0,17,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,13,0,13,137,0,143,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,25,25,0,121,129,0,3,3,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,7,1,0,28,26,2,124,130,2,5,4,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,7,0,7,0,28,0,28,93,0,105,6,0,6,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,7,7,0,27,27,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,8,8,0,37,37,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,35,0,35,183,0,399,3,0,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,12,12,0,125,235,0,3,3,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,11,0,11,30,0,36,3,0,3,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,16,0,16,106,0,141,4,0,4,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,9,0,9,21,0,21,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,34,34,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,19,19,0,0,109,109,0,287,369,0,4,4,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,7,7,0,2,2,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,9,0,9,54,0,54,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,21,21,0,27,27,0,2,2,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,9,0,9,26,0,26,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,38,38,0,179,252,0,11,11,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,15,0,15,85,0,85,1,0,1,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,25,18,7,0,108,100,8,1102,453,3477,35,21,14,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,5,5,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,12,12,0,50,50,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,27,12,15,163,50,113,2,1,1,0
2,2,0,6,5,1,1,0,0,7,7,0,8,7,1,0,94,93,1,0,727,713,14,4870,12043,206,127,124,3,0
1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,14,14,0,0,49,49,0,2774,3438,0,9,9,0,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,12,9,3,0,22,19,3,2611,3263,12,7,6,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,11,0,11,19,0,19,1,0,1,0
1,1,0,3,1,2,1,1,1,3,1,2,4,2,2,0,18,15,3,0,76,65,11,2876,3773,141,20,13,7,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,17,0,17,0,110,0,110,181,0,181,1,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,22,18,6,2,159,121,38,320,200,173,4,2,2,0
1,1,0,3,3,1,2,1,1,2,2,0,4,4,1,1,46,38,8,0,240,222,18,3245,4278,70,31,23,8,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,12,12,0,13,13,0,3,3,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,59,0,59,121,0,121,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,6,6,0,37,37,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,7,3,4,0,48,6,42,273,71,596,9,2,7,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,10,10,0,2,2,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,21,0,21,66,0,66,3,0,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,37,37,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,7,7,0,24,34,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,7,7,0,15,15,0,3,3,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,26,0,26,89,0,89,1,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,3,1,0,50,49,1,4029,2172,2148,3,3,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,7,0,7,126,0,126,1,0,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,21,21,0,2,2,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,9,3,6,0,16,3,13,187,21,166,4,2,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,5,5,0,11,11,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,1,0,4,2,2,2,1,1,3,2,1,5,3,2,0,38,27,12,1,199,179,20,5387,5564,5432,57,32,25,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,56,56,0,208,208,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,6,1,5,0,59,2,57,214,2,212,3,1,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,39,0,39,244,0,421,3,0,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,28,28,0,69,91,0,6,6,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,9,9,0,55,91,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,7,6,1,0,41,38,3,133,184,7,10,9,1,0
1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,24,21,3,0,177,148,29,896,841,290,21,20,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,5,0,24,0,24,1698,0,1698,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,13,12,1,0,73,66,7,1866,1890,34,13,12,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,9,2,7,0,19,2,17,553,3,3967,15,2,13,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,11,9,2,0,22,19,3,556,3970,3,17,15,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,54,54,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,10,10,0,59,67,0,2,2,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,5,1,4,0,21,12,9,180,119,209,6,3,3,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,9,0,9,17,0,17,2,0,2,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,7,1,0,22,19,3,98,84,82,8,4,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,6,6,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,8,0,8,18,0,18,2,0,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,18,0,18,43,0,43,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,4,4,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,4,4,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,12,9,3,0,51,34,17,151,76,159,12,7,5,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,6,6,0,3,3,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,7,5,2,15,6,9,4,3,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,13,13,0,48,74,0,2,2,0,0
1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,30,25,5,0,234,97,137,851,803,1501,39,29,10,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,25,25,0,583,2230,0,7,7,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,28,25,3,599,2230,30,9,7,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,8,0,8,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,8,8,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,67,67,0,3,3,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,4,0,4,1,0,1,0
1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,17,13,5,1,77,71,6,812,2440,69,30,24,6,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,10,8,2,0,49,47,2,695,2345,10,18,16,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,9,0,9,9,0,9,2,0,2,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,22,22,0,0,67,67,0,135,135,0,3,3,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,7,7,0,1,1,0,0
1,1,0,8,8,1,1,0,0,8,8,0,9,9,1,1,75,71,8,4,424,413,11,4417,10553,2822,110,89,21,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,20,0,20,44,0,44,2,0,2,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,2,6,0,28,20,8,251,44,391,10,2,8,0
1,1,0,8,8,1,1,0,0,8,8,0,9,9,1,1,81,78,7,4,455,446,9,5005,14099,2052,138,121,17,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,5,0,33,0,33,901,0,901,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,11,11,0,12,12,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,10,1,9,0,48,2,46,128,2,149,5,1,4,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,26,0,26,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,8,8,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,10,2,8,101,8,213,7,1,6,0
1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,15,10,5,0,73,53,20,387,495,236,19,13,6,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,9,9,0,36,36,0,3,3,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,5,2,3,0,23,11,12,105,66,39,5,1,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,7,2,5,0,9,2,7,321,2,319,2,1,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,10,8,2,0,21,10,11,340,322,25,6,3,3,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,13,12,1,0,36,35,1,430,526,1,13,12,1,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,3,1,44,3,41,3,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,35,34,2,1,204,180,24,2118,2675,97,47,46,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,8,0,8,50,0,50,1,0,1,0
2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,9,0,9,0,32,0,32,119,0,119,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,41,82,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,20,20,0,62,62,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,47,0,47,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,7,7,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,11,11,0,29,29,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,17,17,0,31,31,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,18,17,1,32,31,1,2,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,5,5,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,38,4,34,116,5,158,8,1,7,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,86,86,0,187,203,0,3,3,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,9,9,0,0,36,36,0,145,377,0,5,5,0,0
1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,14,13,1,0,161,159,2,453,742,6,17,16,1,0
1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,14,14,1,1,163,161,2,455,748,2,18,17,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,5,0,5,26,0,26,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,4,0,4,1,0,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,14,0,14,39,0,60,2,0,2,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,5,3,2,5,3,2,2,1,1,0
2,2,0,3,2,1,2,1,1,3,3,0,5,4,1,0,21,20,1,0,213,209,4,568,883,4,29,28,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,7,7,0,1,1,0,0
1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,9,6,3,24,7,17,2,1,1,0
1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,4,3,1,0,10,9,1,25,24,1,3,2,1,0
1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,5,4,1,0,11,10,1,26,25,1,4,3,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,3,3,0,2,2,0,0
1,1,0,3,3,1,1,0,0,3,3,0,4,4,1,1,11,6,6,1,20,14,6,301,29,736,12,6,6,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,6,6,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,9,9,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,6,6,0,28,28,0,2,2,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,21,21,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,15,2,13,0,74,2,72,564,21,938,5,1,4,0
1,1,0,3,3,1,1,0,0,3,3,0,4,4,1,1,33,30,8,5,120,107,13,1305,1769,2114,39,21,18,0
1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,37,9,33,5,130,12,120,1623,944,3876,44,5,39,1
2,2,0,6,6,1,1,0,0,7,7,0,8,8,1,1,49,49,2,2,360,337,23,2096,4796,499,71,67,4,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,5,5,0,1,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,4,1,3,0,17,1,16,24,1,23,4,1,3,0
1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,5,4,1,0,27,17,10,40,24,16,5,4,1,0
1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,6,5,1,0,29,27,2,45,40,9,8,5,3,0
1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,7,6,1,0,30,29,1,47,49,2,9,8,1,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,3,0,3,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,9,9,0,59,289,0,7,7,0,0
1,1,0,5,4,1,2,1,1,4,4,0,6,5,1,0,15,14,1,0,50,46,4,119,348,5,20,18,2,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,11,0,11,165,0,223,4,0,4,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,9,9,0,22,22,0,1,1,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,13,0,13,21,0,21,3,0,3,0
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,5,0,5,0,5,0,5,2026,0,2026,1,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1,1,0,1,1,1,1,1,0,1,1,0,2,2,1,1,8,6,2,0,10,6,4,2045,2027,18,3,2,1,0
1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,17,17,0,62,128,0,5,5,0,0
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
